datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2011-02-23 13:00:00,4,0,1,2,0.19,0.1664,95,52.4817,305,858,1163
2011-02-23 14:00:00,4,0,1,1,0.72,0.732,62,36.4876,70,684,754
2011-02-23 15:00:00,4,0,1,1,0.7,0.7108,24,43.5609,51,876,927
2011-02-23 16:00:00,4,0,1,3,0.47,0.468,66,29.9909,164,330,494
2011-02-23 17:00:00,4,0,1,1,0.32,0.3318,40,6.0714,117,445,562
2011-02-23 18:00:00,4,0,1,1,0.05,0.0322,54,24.8266,342,191,533
2011-02-23 19:00:00,4,0,1,2,0.64,0.6104,98,11.8598,134,383,517
2011-02-23 20:00:00,4,0,1,1,0.33,0.3093,2,14.7383,227,396,623
2011-02-23 21:00:00,4,0,1,1,0.56,0.5348,26,47.1305,219,145,364
2011-02-23 22:00:00,4,0,1,1,0.14,0.1329,13,50.084,195,644,839
2011-02-23 23:00:00,4,0,1,1,0.06,0.0858,32,12.5338,252,665,917
2011-02-24 00:00:00,4,0,1,1,0.81,0.7925,84,24.8203,56,794,850
2011-02-24 01:00:00,4,0,1,1,0.14,0.1256,9,54.2693,63,252,315
2011-02-24 02:00:00,4,0,1,1,0.15,0.1697,52,34.28,85,134,219
2011-02-24 03:00:00,4,0,1,2,0.58,0.6213,80,45.2413,81,390,471
2011-02-24 04:00:00,4,0,1,1,0.74,0.716,70,30.2389,107,520,627
2011-02-24 05:00:00,4,0,1,1,0.03,0.0536,90,27.3099,136,147,283
2011-02-24 06:00:00,4,0,1,3,0.45,0.4624,94,40.596,232,756,988
2011-02-24 07:00:00,4,0,1,2,0.64,0.6421,39,17.8734,327,10,337
2011-02-24 08:00:00,4,0,1,1,0.74,0.6919,97,35.9882,252,778,1030
2011-02-24 09:00:00,4,0,1,1,0.95,0.9381,23,29.0315,1,571,572
2011-02-24 10:00:00,4,0,1,2,0.04,0.0105,9,40.6897,220,435,655
2011-02-24 11:00:00,4,0,1,1,0.9,0.864,48,7.6921,145,784,929
2011-02-24 12:00:00,4,0,1,1,0.97,0.9476,27,37.8003,336,739,1075
2011-02-24 13:00:00,4,0,1,1,0.87,0.8853,32,35.7564,211,66,277
2011-02-24 14:00:00,4,0,1,1,0.95,0.9538,46,50.5908,14,44,58
2011-02-24 15:00:00,4,0,1,2,0.14,0.1337,12,21.0438,240,819,1059
2011-02-24 16:00:00,4,0,1,2,0.99,0.9545,43,47.8177,361,194,555
2011-02-24 17:00:00,4,0,1,1,0.77,0.7978,92,1.9593,59,820,879
2011-02-24 18:00:00,4,0,1,1,0.09,0.0881,26,15.8078,248,302,550
2011-02-24 19:00:00,4,0,1,1,0.69,0.7045,74,5.2438,153,651,804
2011-02-24 20:00:00,4,0,1,1,0.71,0.6637,73,14.0171,246,787,1033
2011-02-24 21:00:00,4,0,1,1,0.64,0.6792,28,18.9014,246,793,1039
2011-02-24 22:00:00,4,0,1,1,0.88,0.8818,77,34.682,235,541,776
2011-02-24 23:00:00,4,0,1,2,0.75,0.7349,84,3.5892,301,699,1000
2011-02-25 00:00:00,4,1,0,1,0.18,0.2127,39,11.7511,143,43,186
2011-02-25 01:00:00,4,0,1,1,0.27,0.3012,88,40.6718,26,248,274
2011-02-25 02:00:00,4,0,1,1,0.47,0.442,6,38.5027,272,397,669
2011-02-25 03:00:00,4,0,1,3,0.41,0.3971,78,32.3134,144,122,266
2011-02-25 04:00:00,4,0,1,2,0.67,0.6806,71,39.4542,224,649,873
2011-02-25 05:00:00,4,0,1,1,0.15,0.1999,85,40.4073,200,179,379
2011-02-25 06:00:00,4,0,1,1,0.37,0.3986,76,11.7007,323,639,962
2011-02-25 07:00:00,4,0,1,2,0.26,0.215,38,29.7651,261,226,487
2011-02-25 08:00:00,4,0,1,1,0.31,0.3336,24,40.1434,339,126,465
2011-02-25 09:00:00,4,0,1,1,0.72,0.7191,27,37.4516,199,379,578
2011-02-25 10:00:00,4,0,1,1,0.1,0.0518,50,26.2707,65,392,457
2011-02-25 11:00:00,4,0,1,1,0.89,0.8853,79,24.0358,116,568,684
2011-02-25 12:00:00,4,0,1,1,0.65,0.6327,70,14.2414,312,842,1154
2011-02-25 13:00:00,4,0,1,3,0.42,0.3804,48,21.6023,116,774,890
2011-02-25 14:00:00,4,0,1,1,0.5,0.5033,56,37.0715,138,500,638
2011-02-25 15:00:00,4,0,1,1,0.7,0.7442,69,22.2246,289,319,608
2011-02-25 16:00:00,4,0,1,2,0.74,0.7775,14,32.0813,365,135,500
2011-02-25 17:00:00,4,0,1,2,0.81,0.816,98,52.8816,259,342,601
2011-02-25 18:00:00,4,0,1,2,0.28,0.2507,1,2.6386,302,603,905
2011-02-25 19:00:00,4,0,1,1,0.86,0.8215,11,42.262,17,822,839
2011-02-25 20:00:00,4,0,1,1,0.83,0.8484,77,40.7598,81,370,451
2011-02-25 21:00:00,4,0,1,2,0.86,0.8492,52,28.2578,314,225,539
2011-02-25 22:00:00,4,0,1,2,0.1,0.1022,59,8.1963,46,329,375
2011-02-25 23:00:00,4,0,1,1,0.16,0.1877,65,19.9737,291,395,686
2011-02-26 00:00:00,4,0,0,1,0.63,0.6403,42,17.3472,317,123,440
2011-02-26 01:00:00,4,0,0,1,0.95,0.9077,33,39.8905,338,593,931
2011-02-26 02:00:00,4,0,0,1,0.13,0.1786,27,28.1562,238,432,670
2011-02-26 03:00:00,4,0,0,1,0.74,0.7044,4,19.667,57,301,358
2011-02-26 04:00:00,4,0,0,2,0.15,0.198,34,35.942,295,187,482
2011-02-26 05:00:00,4,0,0,1,0.95,0.9508,15,14.4031,52,658,710
2011-02-26 06:00:00,4,0,0,1,0.8,0.8339,37,35.9151,4,819,823
2011-02-26 07:00:00,4,0,0,2,0.3,0.2624,98,54.6182,362,686,1048
2011-02-26 08:00:00,4,0,0,1,0.07,0.1061,45,11.5596,229,378,607
2011-02-26 09:00:00,4,0,0,1,0.45,0.4129,43,5.4577,238,281,519
2011-02-26 10:00:00,4,0,0,2,0.53,0.569,43,52.0106,184,430,614
2011-02-26 11:00:00,4,0,0,2,0.54,0.5343,4,20.1019,203,483,686
2011-02-26 12:00:00,4,0,0,1,0.85,0.8861,45,37.2996,193,760,953
2011-02-26 13:00:00,4,1,0,2,0.98,0.9576,45,19.5058,272,378,650
2011-02-26 14:00:00,4,0,0,1,0.44,0.4608,76,46.4386,92,518,610
2011-02-26 15:00:00,4,0,0,1,0.18,0.2074,64,27.4245,277,254,531
2011-02-26 16:00:00,4,0,0,1,0.39,0.39,28,17.5068,8,504,512
2011-02-26 17:00:00,4,0,0,2,0.72,0.7565,1,45.8007,356,735,1091
2011-02-26 18:00:00,4,0,0,1,0.59,0.6083,62,14.5129,8,506,514
2011-02-26 19:00:00,4,0,0,2,0.11,0.0915,80,40.6609,17,838,855
2011-02-26 20:00:00,4,0,0,2,0.23,0.273,35,18.3479,324,79,403
2011-02-26 21:00:00,4,0,0,1,0.7,0.684,37,25.045,203,118,321
2011-02-26 22:00:00,4,0,0,2,0.7,0.7231,87,35.0711,267,260,527
2011-02-26 23:00:00,4,0,0,1,0.62,0.6393,17,36.6268,40,365,405
2011-02-27 00:00:00,4,0,0,1,0.31,0.2732,7,26.1818,92,488,580
2011-02-27 01:00:00,4,0,0,1,0.18,0.1728,27,8.0832,77,208,285
2011-02-27 02:00:00,4,0,0,2,0.24,0.2474,3,42.1628,319,389,708
2011-02-27 03:00:00,4,0,0,3,0.81,0.7786,37,49.5683,194,24,218
2011-02-27 04:00:00,4,0,0,1,0.5,0.4599,81,51.3323,326,822,1148
2011-02-27 05:00:00,4,0,0,1,0.36,0.3646,63,5.5199,122,287,409
2011-02-27 06:00:00,4,0,0,1,0.15,0.1153,71,40.232,52,704,756
2011-02-27 07:00:00,4,0,0,1,0.4,0.4288,57,11.673,323,248,571
2011-02-27 08:00:00,4,0,0,2,0.43,0.4655,62,5.7353,321,625,946
2011-02-27 09:00:00,4,0,0,2,0.89,0.8494,19,3.9827,171,510,681
2011-02-27 10:00:00,4,0,0,1,0.94,0.9603,59,0.2434,296,59,355
2011-02-27 11:00:00,4,0,0,2,0.84,0.8632,34,51.6411,22,454,476
2011-02-27 12:00:00,4,0,0,1,0.4,0.3566,80,33.881,352,719,1071
2011-02-27 13:00:00,4,0,0,1,0.57,0.5796,36,33.7858,149,624,773
2011-02-27 14:00:00,4,0,0,1,0.84,0.8522,74,45.4368,43,517,560
2011-02-27 15:00:00,4,0,0,2,0.07,0.0712,62,48.2576,244,606,850
2011-02-27 16:00:00,4,0,0,3,0.54,0.559,34,0.2555,154,868,1022
2011-02-27 17:00:00,4,0,0,1,0.41,0.3847,51,42.26,60,674,734
2011-02-27 18:00:00,4,0,0,2,0.39,0.3661,17,21.7821,302,269,571
2011-02-27 19:00:00,4,0,0,1,0.36,0.4024,56,18.3605,199,353,552
2011-02-27 20:00:00,4,0,0,1,0.65,0.6679,19,41.6976,166,175,341
2011-02-27 21:00:00,4,0,0,1,0.43,0.4197,58,24.0899,294,654,948
2011-02-27 22:00:00,4,1,0,2,0.34,0.3572,67,55.2266,120,885,1005
2011-02-27 23:00:00,4,0,0,1,0.57,0.5948,25,47.203,257,315,572
2011-02-28 00:00:00,4,0,1,1,0.39,0.3702,12,10.7343,158,233,391
2011-02-28 01:00:00,4,0,1,2,0.05,0.052,20,28.7477,311,357,668
2011-02-28 02:00:00,4,0,1,2,0.43,0.3915,87,39.4365,342,593,935
2011-02-28 03:00:00,4,0,1,2,0.21,0.2201,94,18.6457,71,191,262
2011-02-28 04:00:00,4,0,1,2,0.12,0.1388,99,9.3988,179,613,792
2011-02-28 05:00:00,4,0,1,2,0.88,0.9043,54,24.6682,232,485,717
2011-02-28 06:00:00,4,0,1,2,0.7,0.746,41,6.9354,265,420,685
2011-02-28 07:00:00,4,0,1,1,0.39,0.3567,82,13.1967,201,387,588
2011-02-28 08:00:00,4,0,1,2,0.99,0.9469,96,40.3311,200,476,676
2011-02-28 09:00:00,4,0,1,3,0.38,0.4242,98,22.6967,143,12,155
2011-02-28 10:00:00,4,0,1,2,0.26,0.2749,22,24.5765,41,755,796
2011-02-28 11:00:00,4,0,1,1,0.48,0.4863,69,35.2269,49,713,762
2011-02-28 12:00:00,4,0,1,1,0.95,0.9423,43,21.3526,223,758,981
2011-02-28 13:00:00,4,0,1,2,0.67,0.6641,25,24.9542,338,167,505
2011-02-28 14:00:00,4,0,1,1,0.74,0.7197,64,42.2189,59,377,436
2011-02-28 15:00:00,4,0,1,1,0.18,0.1925,75,29.3452,61,228,289
2011-02-28 16:00:00,4,0,1,1,0.06,0.0115,50,46.8119,50,699,749
2011-02-28 17:00:00,4,0,1,2,0.55,0.5544,73,36.9591,284,695,979
2011-02-28 18:00:00,4,0,1,1,0.34,0.2958,89,25.9386,11,737,748
2011-02-28 19:00:00,4,0,1,1,0.06,0.0824,26,51.0321,273,426,699
2011-02-28 20:00:00,4,0,1,1,0.9,0.9462,36,23.3225,95,460,555
2011-02-28 21:00:00,4,0,1,1,0.04,0.0085,39,53.5526,214,607,821
2011-02-28 22:00:00,4,0,1,1,0.03,0.0074,26,49.5111,246,559,805
2011-02-28 23:00:00,4,0,1,1,0.31,0.3139,64,17.4207,85,328,413
2011-03-01 00:00:00,1,0,1,1,0.51,0.509,59,1.2597,132,382,514
2011-03-01 01:00:00,1,0,1,2,0.46,0.4916,55,15.8371,199,225,424
2011-03-01 02:00:00,1,0,1,1,0.37,0.3326,77,25.8465,291,172,463
2011-03-01 03:00:00,1,0,1,3,0.87,0.8753,51,50.2722,50,563,613
2011-03-01 04:00:00,1,1,0,2,0.31,0.3522,52,11.2509,208,31,239
2011-03-01 05:00:00,1,0,1,1,0.66,0.6767,13,53.5619,198,851,1049
2011-03-01 06:00:00,1,0,1,1,0.41,0.3869,31,54.9358,235,574,809
2011-03-01 07:00:00,1,0,1,1,0.4,0.3563,95,26.6215,29,192,221
2011-03-01 08:00:00,1,0,1,1,0.93,0.9219,82,8.193,238,41,279
2011-03-01 09:00:00,1,0,1,1,0.7,0.6967,71,42.4813,156,431,587
2011-03-01 10:00:00,1,0,1,1,0.55,0.5133,34,19.5219,258,336,594
2011-03-01 11:00:00,1,0,1,1,0.19,0.188,48,18.479,34,355,389
2011-03-01 12:00:00,1,0,1,1,0.15,0.1677,13,5.6086,346,505,851
2011-03-01 13:00:00,1,0,1,1,0.21,0.2076,58,54.6677,71,370,441
2011-03-01 14:00:00,1,0,1,1,0.63,0.6027,4,50.0649,159,55,214
2011-03-01 15:00:00,1,0,1,1,0.07,0.1158,94,16.5368,53,10,63
2011-03-01 16:00:00,1,0,1,2,0.47,0.4315,31,3.5871,327,298,625
2011-03-01 17:00:00,1,0,1,1,0.47,0.4808,87,27.1919,295,584,879
2011-03-01 18:00:00,1,0,1,1,0.92,0.9429,21,9.8082,72,129,201
2011-03-01 19:00:00,1,0,1,1,0.38,0.357,60,27.5938,280,253,533
2011-03-01 20:00:00,1,0,1,2,0.9,0.888,20,43.4297,334,666,1000
2011-03-01 21:00:00,1,0,1,1,0.62,0.6136,32,20.932,203,629,832
2011-03-01 22:00:00,1,0,1,1,0.4,0.4147,78,32.3247,194,247,441
2011-03-01 23:00:00,1,0,1,1,0.54,0.5412,50,30.754,282,69,351
2011-03-02 00:00:00,1,0,1,1,0.11,0.0791,47,22.5019,150,128,278
2011-03-02 01:00:00,1,0,1,2,0.89,0.9293,14,54.2096,193,422,615
2011-03-02 02:00:00,1,0,1,2,0.64,0.6264,2,19.1044,15,315,330
2011-03-02 03:00:00,1,0,1,1,0.45,0.4383,93,1.8974,196,869,1065
2011-03-02 04:00:00,1,0,1,1,0.78,0.81,56,47.3782,239,434,673
2011-03-02 05:00:00,1,0,1,1,0.42,0.4235,55,52.1289,291,786,1077
2011-03-02 06:00:00,1,0,1,4,0.47,0.4431,61,27.1924,66,640,706
2011-03-02 07:00:00,1,0,1,1,0.43,0.4715,17,4.5913,255,695,950
2011-03-02 08:00:00,1,0,1,3,1.0,1.0305,71,4.9738,348,301,649
2011-03-02 09:00:00,1,0,1,1,0.77,0.78,82,31.814,136,607,743
2011-03-02 10:00:00,1,0,1,1,0.93,0.9312,55,6.6541,150,573,723
2011-03-02 11:00:00,1,0,1,1,0.39,0.4075,47,10.9841,240,382,622
2011-03-02 12:00:00,1,0,1,1,0.5,0.4861,90,43.7371,321,77,398
2011-03-02 13:00:00,1,0,1,1,0.22,0.2394,4,12.4247,213,8,221
2011-03-02 14:00:00,1,0,1,1,0.03,-0.0162,89,21.596,18,554,572
2011-03-02 15:00:00,1,0,1,1,0.21,0.2,13,20.8418,104,38,142
2011-03-02 16:00:00,1,0,1,1,0.93,0.9417,40,24.6489,220,520,740
2011-03-02 17:00:00,1,0,1,1,0.47,0.4821,59,23.5349,167,522,689
2011-03-02 18:00:00,1,0,1,3,0.15,0.1071,49,29.2277,175,266,441
2011-03-02 19:00:00,1,0,1,1,0.46,0.482,62,29.7216,260,793,1053
2011-03-02 20:00:00,1,0,1,1,0.8,0.7585,64,12.5593,197,648,845
2011-03-02 21:00:00,1,0,1,1,0.51,0.5341,31,8.3747,238,482,720
2011-03-02 22:00:00,1,0,1,2,0.94,0.9812,90,10.4104,109,136,245
2011-03-02 23:00:00,1,0,1,1,0.9,0.9475,17,11.4415,43,647,690
2011-03-03 00:00:00,1,0,1,1,0.48,0.4904,17,45.9759,26,437,463
2011-03-03 01:00:00,1,0,1,1,0.1,0.1214,40,52.0879,142,196,338
2011-03-03 02:00:00,1,0,1,1,0.71,0.6834,74,41.382,52,782,834
2011-03-03 03:00:00,1,0,1,1,0.37,0.3575,69,2.3287,346,356,702
2011-03-03 04:00:00,1,0,1,1,0.79,0.7412,50,33.5675,26,857,883
2011-03-03 05:00:00,1,0,1,1,0.32,0.3498,92,43.7219,84,417,501
2011-03-03 06:00:00,1,0,1,2,0.34,0.359,35,29.2052,150,844,994
2011-03-03 07:00:00,1,0,1,2,0.55,0.5258,4,4.4803,1,347,348
2011-03-03 08:00:00,1,0,1,1,0.04,0.039,33,28.6736,130,461,591
2011-03-03 09:00:00,1,0,1,1,0.19,0.2128,14,35.692,244,512,756
2011-03-03 10:00:00,1,0,1,1,0.85,0.8667,8,31.896,151,785,936
2011-03-03 11:00:00,1,0,1,1,0.96,0.9421,96,40.4112,36,13,49
2011-03-03 12:00:00,1,0,1,2,0.21,0.197,80,14.963,24,248,272
2011-03-03 13:00:00,1,0,1,1,0.78,0.7454,10,39.0633,131,666,797
2011-03-03 14:00:00,1,0,1,1,0.13,0.0938,41,18.6499,131,390,521
2011-03-03 15:00:00,1,0,1,3,0.48,0.4705,62,39.9285,52,51,103
2011-03-03 16:00:00,1,1,0,1,0.52,0.518,40,27.3521,326,126,452
2011-03-03 17:00:00,1,0,1,1,0.57,0.6151,60,43.8428,305,271,576
2011-03-03 18:00:00,1,0,1,1,0.37,0.3705,29,28.1401,144,169,313
2011-03-03 19:00:00,1,0,1,1,0.86,0.829,12,16.11,257,490,747
2011-03-03 20:00:00,1,0,1,2,0.32,0.2869,74,55.4281,210,799,1009
2011-03-03 21:00:00,1,0,1,1,0.5,0.4845,6,13.559,52,836,888
2011-03-03 22:00:00,1,0,1,1,0.21,0.2519,57,22.5469,124,257,381
2011-03-03 23:00:00,1,1,0,1,0.58,0.6094,41,43.4112,105,322,427
2011-03-04 00:00:00,1,0,1,1,0.21,0.2094,63,28.9988,278,582,860
2011-03-04 01:00:00,1,0,1,3,0.26,0.3056,44,38.2525,87,641,728
2011-03-04 02:00:00,1,1,0,1,0.45,0.4215,84,27.3262,320,844,1164
2011-03-04 03:00:00,1,0,1,3,0.29,0.2835,70,34.1885,213,133,346
2011-03-04 04:00:00,1,0,1,2,0.06,0.0101,21,28.6859,16,639,655
2011-03-04 05:00:00,1,0,1,2,0.8,0.8367,95,55.5346,12,746,758
2011-03-04 06:00:00,1,0,1,1,0.82,0.7858,3,11.6194,210,138,348
2011-03-04 07:00:00,1,0,1,1,0.9,0.9458,78,49.9264,203,337,540
2011-03-04 08:00:00,1,0,1,1,0.98,0.9807,38,26.0131,274,402,676
2011-03-04 09:00:00,1,0,1,4,0.13,0.1794,84,1.4101,236,686,922
2011-03-04 10:00:00,1,0,1,2,0.29,0.2941,40,54.7667,321,68,389
2011-03-04 11:00:00,1,0,1,2,0.64,0.6355,40,48.6908,89,199,288
2011-03-04 12:00:00,1,0,1,1,0.88,0.8772,40,4.1203,45,177,222
2011-03-04 13:00:00,1,0,1,2,0.18,0.2136,27,21.4768,233,745,978
2011-03-04 14:00:00,1,0,1,2,0.49,0.4762,42,48.3564,69,258,327
2011-03-04 15:00:00,1,0,1,2,0.98,1.0153,63,28.372,294,800,1094
2011-03-04 16:00:00,1,0,1,1,0.34,0.3786,5,51.7396,321,423,744
2011-03-04 17:00:00,1,0,1,3,0.5,0.4789,65,33.388,128,548,676
2011-03-04 18:00:00,1,0,1,1,0.7,0.7427,30,45.3432,76,97,173
2011-03-04 19:00:00,1,0,1,1,0.43,0.3991,90,25.2093,151,281,432
2011-03-04 20:00:00,1,0,1,1,0.72,0.7527,8,5.1923,243,127,370
2011-03-04 21:00:00,1,0,1,1,0.16,0.1269,0,12.7118,244,395,639
2011-03-04 22:00:00,1,0,1,1,0.25,0.2718,14,7.5945,211,435,646
2011-03-04 23:00:00,1,0,1,1,0.4,0.4476,22,44.9034,189,585,774
2011-03-05 00:00:00,1,0,0,2,0.98,0.9376,16,51.7264,121,42,163
2011-03-05 01:00:00,1,0,0,3,0.36,0.3296,57,12.9162,181,538,719
2011-03-05 02:00:00,1,0,0,2,0.92,0.9053,70,18.0152,35,868,903
2011-03-05 03:00:00,1,0,0,1,0.88,0.866,66,41.4251,35,128,163
2011-03-05 04:00:00,1,0,0,1,0.76,0.7282,97,24.2707,218,787,1005
2011-03-05 05:00:00,1,0,0,2,0.38,0.3797,52,45.3721,44,17,61
2011-03-05 06:00:00,1,0,0,1,0.34,0.3691,82,17.8333,214,238,452
2011-03-05 07:00:00,1,0,0,2,0.65,0.6803,29,29.5437,238,133,371
2011-03-05 08:00:00,1,0,0,2,0.25,0.2466,9,46.7034,142,198,340
2011-03-05 09:00:00,1,0,0,2,0.37,0.3514,54,19.5956,142,325,467
2011-03-05 10:00:00,1,0,0,1,0.82,0.7942,41,35.9087,72,860,932
2011-03-05 11:00:00,1,0,0,3,0.23,0.2516,47,36.1886,332,260,592
2011-03-05 12:00:00,1,0,0,1,0.83,0.7885,81,19.708,318,488,806
2011-03-05 13:00:00,1,0,0,4,0.56,0.5645,22,41.6409,325,875,1200
2011-03-05 14:00:00,1,0,0,2,0.52,0.5241,86,29.5985,73,110,183
2011-03-05 15:00:00,1,0,0,1,0.62,0.5813,3,33.2661,320,754,1074
2011-03-05 16:00:00,1,0,0,2,0.64,0.6371,98,21.871,10,687,697
2011-03-05 17:00:00,1,0,0,1,0.57,0.545,72,5.0377,273,194,467
2011-03-05 18:00:00,1,0,0,2,0.71,0.6767,74,39.1076,33,339,372
2011-03-05 19:00:00,1,0,0,1,0.37,0.3282,64,19.2095,248,836,1084
2011-03-05 20:00:00,1,0,0,1,0.81,0.7793,9,34.0745,221,628,849
2011-03-05 21:00:00,1,0,0,2,0.24,0.2545,94,50.8404,257,116,373
2011-03-05 22:00:00,1,0,0,3,0.72,0.7429,13,46.7583,247,441,688
2011-03-05 23:00:00,1,0,0,1,0.4,0.3729,91,35.2384,314,519,833
2011-03-06 00:00:00,1,0,0,1,0.7,0.7074,35,12.7376,176,761,937
2011-03-06 01:00:00,1,0,0,1,0.05,0.0372,87,28.9145,334,704,1038
2011-03-06 02:00:00,1,0,0,3,0.4,0.4042,27,20.9918,366,418,784
2011-03-06 03:00:00,1,0,0,1,0.96,0.9346,58,33.0992,291,131,422
2011-03-06 04:00:00,1,0,0,3,0.58,0.5346,3,40.9547,167,708,875
2011-03-06 05:00:00,1,0,0,3,0.51,0.4927,77,40.6707,273,520,793
2011-03-06 06:00:00,1,0,0,3,0.26,0.2261,68,3.1899,195,227,422
2011-03-06 07:00:00,1,0,0,2,0.5,0.5234,95,20.8756,48,558,606
2011-03-06 08:00:00,1,0,0,1,0.83,0.853,16,21.8428,267,599,866
2011-03-06 09:00:00,1,0,0,1,0.35,0.3073,97,10.4869,20,406,426
2011-03-06 10:00:00,1,0,0,2,0.57,0.5597,36,27.2535,250,457,707
2011-03-06 11:00:00,1,0,0,3,0.68,0.6393,61,15.6289,229,81,310
2011-03-06 12:00:00,1,0,0,2,0.41,0.4315,89,19.454,84,372,456
2011-03-06 13:00:00,1,0,0,1,0.3,0.2518,30,32.0652,11,487,498
2011-03-06 14:00:00,1,0,0,1,0.17,0.1638,91,47.457,176,243,419
2011-03-06 15:00:00,1,0,0,1,0.12,0.0852,27,23.9863,243,650,893
2011-03-06 16:00:00,1,0,0,1,0.26,0.2765,92,30.2463,158,84,242
2011-03-06 17:00:00,1,0,0,1,0.04,0.0114,52,44.5329,292,714,1006
2011-03-06 18:00:00,1,0,0,1,0.76,0.7507,35,24.0644,187,541,728
2011-03-06 19:00:00,1,0,0,1,0.13,0.0805,25,21.6262,143,477,620
2011-03-06 20:00:00,1,0,0,2,0.9,0.9489,85,37.2918,330,560,890
2011-03-06 21:00:00,1,0,0,1,0.52,0.5454,98,15.1692,98,359,457
2011-03-06 22:00:00,1,0,0,1,0.47,0.4364,27,1.5951,339,356,695
2011-03-06 23:00:00,1,0,0,1,0.08,0.0744,60,7.527,154,147,301
2011-03-07 00:00:00,1,0,1,3,0.15,0.1498,21,15.4276,354,18,372
2011-03-07 01:00:00,1,0,1,3,0.86,0.8326,49,45.3216,231,234,465
2011-03-07 02:00:00,1,0,1,1,0.68,0.6385,34,11.7888,230,182,412
2011-03-07 03:00:00,1,0,1,1,0.11,0.1169,81,34.7577,59,776,835
2011-03-07 04:00:00,1,0,1,1,0.69,0.7235,68,17.3224,222,792,1014
2011-03-07 05:00:00,1,0,1,1,0.15,0.1572,92,3.2944,142,40,182
2011-03-07 06:00:00,1,0,1,1,0.74,0.7531,10,46.6,101,515,616
2011-03-07 07:00:00,1,0,1,2,0.95,0.9591,87,52.2764,22,616,638
2011-03-07 08:00:00,1,0,1,1,0.76,0.7556,37,9.311,289,150,439
2011-03-07 09:00:00,1,0,1,2,0.83,0.7947,58,28.5463,42,152,194
2011-03-07 10:00:00,1,0,1,2,0.63,0.6002,44,16.1204,265,717,982
2011-03-07 11:00:00,1,0,1,1,0.02,0.0028,43,30.7934,361,38,399
2011-03-07 12:00:00,1,0,1,1,0.79,0.7694,24,39.3367,234,532,766
2011-03-07 13:00:00,1,0,1,2,0.42,0.4222,15,55.1348,130,349,479
2011-03-07 14:00:00,1,0,1,2,0.88,0.8721,19,19.5082,15,89,104
2011-03-07 15:00:00,1,0,1,2,0.58,0.5937,53,14.2494,335,623,958
2011-03-07 16:00:00,1,0,1,1,0.21,0.244,12,37.4257,231,534,765
2011-03-07 17:00:00,1,0,1,3,0.07,0.0249,34,47.2092,110,815,925
2011-03-07 18:00:00,1,0,1,1,0.56,0.5562,11,1.5624,322,99,421
2011-03-07 19:00:00,1,0,1,1,0.58,0.5516,62,2.4272,332,91,423
2011-03-07 20:00:00,1,0,1,1,0.86,0.901,3,32.5513,311,421,732
2011-03-07 21:00:00,1,0,1,1,0.06,0.0644,35,7.305,200,880,1080
2011-03-07 22:00:00,1,0,1,1,0.82,0.8584,93,35.2313,45,354,399
2011-03-07 23:00:00,1,0,1,1,0.42,0.437,92,31.6928,157,714,871
2011-03-08 00:00:00,1,0,1,1,0.54,0.5035,81,44.8791,117,260,377
2011-03-08 01:00:00,1,0,1,1,0.54,0.5747,92,44.6455,146,577,723
2011-03-08 02:00:00,1,0,1,1,0.39,0.3717,8,46.617,63,430,493
2011-03-08 03:00:00,1,0,1,1,0.2,0.2244,73,52.3184,18,361,379
2011-03-08 04:00:00,1,0,1,2,0.1,0.1008,9,33.0538,257,557,814
2011-03-08 05:00:00,1,0,1,1,0.22,0.243,52,8.108,111,724,835
2011-03-08 06:00:00,1,0,1,2,0.72,0.7228,7,51.2185,65,332,397
2011-03-08 07:00:00,1,0,1,1,0.69,0.7328,58,55.8062,133,594,727
2011-03-08 08:00:00,1,0,1,1,0.68,0.681,18,2.154,59,96,155
2011-03-08 09:00:00,1,0,1,2,0.91,0.8661,43,33.7122,60,133,193
2011-03-08 10:00:00,1,0,1,1,0.47,0.4652,43,20.9557,80,620,700
2011-03-08 11:00:00,1,0,1,1,0.76,0.8067,33,17.01,269,227,496
2011-03-08 12:00:00,1,0,1,1,0.67,0.699,52,43.0793,222,685,907
2011-03-08 13:00:00,1,0,1,2,0.94,0.9532,2,16.8775,12,766,778
2011-03-08 14:00:00,1,0,1,3,0.68,0.6451,86,8.3818,263,662,925
2011-03-08 15:00:00,1,0,1,1,0.2,0.1683,1,13.5874,216,534,750
2011-03-08 16:00:00,1,0,1,2,0.75,0.7722,59,30.0929,305,360,665
2011-03-08 17:00:00,1,0,1,1,0.37,0.3931,45,14.2342,265,491,756
2011-03-08 18:00:00,1,0,1,2,0.27,0.2573,14,19.5721,207,387,594
2011-03-08 19:00:00,1,0,1,1,0.29,0.3395,98,32.1901,94,635,729
2011-03-08 20:00:00,1,0,1,2,0.83,0.8491,6,38.7563,117,552,669
2011-03-08 21:00:00,1,0,1,1,0.46,0.4994,60,3.9222,166,876,1042
2011-03-08 22:00:00,1,0,1,1,0.48,0.4346,34,23.0429,30,281,311
2011-03-08 23:00:00,1,0,1,1,0.03,0.0424,34,40.0104,114,28,142
2011-03-09 00:00:00,1,0,1,3,0.28,0.305,68,18.3599,48,408,456
2011-03-09 01:00:00,1,0,1,1,0.89,0.9197,48,42.4171,198,118,316
